"año";"NCODI";"camas_instalada";"incubadoras_instalada";"paritorios_instalada";"quirofanos_instalada";"salasHemo_instalada";"camas_funcionamiento";"incubadoras_funcionamiento";"paritorios_funcionamiento";"quirofanos_funcionamiento";"salasHemo_funcionamiento";"salas_rx_Hospital";"salas_rx_CEP";"puesto_HDia_medico";"puesto_HDia_psiquiatrico";"puesto_HDia_geriatrico";"integradasPuestos_HDia_CMA";"propiasPuestos_HDia_CMA";"propiasQuirofanos_HDia_CMA"
2015;444,00;27;0;0;5;0;27;0;0;5;0;1;0;2;0;0;0;0;0
2015;479,00;57;0;0;2;0;57;0;0;2;0;1;0;0;0;0;0;36;2
2015;285,00;91;5;1;5;1;91;1;1;5;1;2;0;7;0;0;0;0;0
2015;253,00;140;12;5;10;1;140;12;5;10;1;6;0;0;0;0;2;18;3
2015;481,00;70;3;3;6;1;50;2;2;5;1;3;0;0;0;0;0;0;4
2015;540,00;134;5;3;8;1;130;5;3;8;1;5;0;0;0;0;0;0;0
2015;332,00;10;0;0;2;0;10;0;0;2;0;0;0;0;0;0;0;0;0
2015;41,00;60;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0
2015;510,00;93;0;0;5;0;42;0;0;5;0;4;0;1;0;0;1;1;1
2015;305,00;12;0;0;2;0;12;0;0;0;0;1;0;2;0;0;0;0;0
2015;708,00;215;8;2;6;0;182;8;2;6;0;4;0;31;0;0;20;0;0
2015;755,00;1295;59;4;54;3;1177;50;4;54;3;23;7;185;20;0;0;101;12
2015;750,00;800;18;3;25;2;769;17;3;25;2;10;4;48;20;0;;26;8
2015;696,00;605;24;2;15;1;555;22;2;15;1;9;7;76;0;0;11;22;5
2015;434,00;36;1;1;2;0;24;0;1;2;0;3;0;2;0;0;36;0;0
2015;421,00;136;0;0;4;0;82;0;0;3;0;3;0;0;0;0;0;0;0
2015;827,00;184;0;0;0;0;158;0;0;0;0;0;0;0;0;0;0;0;0
2015;933,00;200;0;0;10;0;174;0;0;9;0;8;0;7;0;0;;32;2
2015;1030,00;128;7;5;18;1;96;7;2;10;1;1;0;5;0;0;0;0;0
2015;1003,00;16;0;0;2;0;16;0;0;2;0;1;0;4;0;0;0;6;2
2015;1050,00;8;0;0;1;0;8;0;0;1;0;3;0;6;0;0;0;2;1
2015;1043,00;112;8;5;8;1;104;8;5;8;1;1;0;0;0;0;0;6;0
2015;934,00;325;5;4;8;0;302;5;4;6;0;7;0;20;0;0;0;16;0
2015;629,00;332;15;2;12;1;302;15;2;12;1;8;0;15;7;0;7;150;3
2015;21,00;156;0;0;0;0;149;0;0;0;0;0;0;0;0;45;0;0;0
2015;615,00;189;2;6;8;0;189;2;6;8;0;0;0;0;0;0;0;0;0
2015;626,00;51;1;1;5;0;51;1;1;5;0;3;0;0;0;0;0;0;0
2015;417,00;29;0;0;2;0;15;0;0;2;0;2;0;5;0;0;0;0;0
2015;597,00;116;2;1;3;0;106;2;1;3;0;5;0;10;0;30;0;6;0
2015;539,00;333;9;7;10;1;325;9;7;8;1;20;0;68;0;20;22;0;0
2015;343,00;44;1;1;3;0;44;1;1;3;0;2;0;0;0;0;0;0;0
2015;135,00;350;0;0;0;0;316;0;0;0;0;0;0;0;0;0;0;0;0
2015;158,00;727;0;0;0;0;576;0;0;0;0;1;0;0;24;20;0;0;0
2015;775,00;236;6;6;7;0;149;6;6;7;0;4;0;14;0;0;0;4;0
2015;177,00;250;0;0;0;0;250;0;0;0;0;1;0;0;0;40;0;0;0
2015;578,00;38;2;1;3;0;38;2;1;3;0;2;0;0;0;0;0;0;0
2015;416,00;112;0;0;2;0;112;0;0;2;0;5;0;0;0;20;0;0;0
2015;561,00;103;2;1;4;0;103;2;1;4;0;4;0;21;0;10;0;6;1
2015;62,00;46;0;0;0;0;46;0;0;0;0;0;0;0;0;24;0;0;0
2015;828,00;85;0;0;0;0;85;0;0;0;0;0;0;0;0;25;0;0;0
2015;860,00;90;2;1;3;0;75;2;1;3;0;2;0;0;0;0;0;8;1
2015;935,00;60;0;0;0;0;60;0;0;0;0;0;0;0;0;20;0;0;0
2015;936,00;31;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0
2015;986,00;45;0;0;0;0;45;0;0;0;0;0;0;0;40;0;0;0;0
2015;987,00;120;1;1;4;0;120;1;1;4;0;6;0;0;0;0;0;0;0
2015;1021,00;30;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
2015;1085,00;70;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0
2015;658,00;215;4;2;5;0;211;4;2;5;0;4;0;12;0;0;0;7;0
2015;353,00;48;0;0;0;0;40;0;0;0;0;1;0;0;0;15;0;0;0
2015;323,00;150;0;0;0;0;150;0;0;0;0;0;0;0;20;0;0;0;0
2015;620,00;125;4;2;3;0;125;4;2;3;0;3;0;10;0;0;0;0;0
2015;384,00;210;0;0;1;0;175;0;0;1;0;4;0;3;0;0;0;0;0
2015;554,00;310;12;2;10;0;241;9;2;10;0;9;0;16;15;0;0;0;0
2015;209,00;15;0;0;2;0;15;0;0;2;0;2;0;0;0;0;0;0;0
2015;707,00;953;39;3;24;2;835;39;3;23;2;7;7;37;20;12;0;0;0
2015;395,00;10;0;0;1;0;10;0;0;1;0;1;0;0;0;0;0;0;0
2015;969,00;118;0;0;4;0;48;0;0;4;0;2;0;5;0;0;0;0;0
2015;1052,00;32;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
2015;739,00;1050;54;8;40;3;992;54;8;40;3;46;4;79;30;0;0;56;0
2015;613,00;525;6;2;19;1;486;6;2;19;1;10;4;28;0;0;0;16;4
2015;593,00;288;0;0;10;0;287;0;0;10;0;6;2;18;0;0;19;0;0
2015;704,00;582;22;3;16;2;546;22;3;16;2;9;4;41;0;0;24;0;0
2015;493,00;33;0;0;6;0;33;0;0;6;0;2;0;0;0;0;0;30;0
2015;686,00;488;8;1;27;2;462;6;1;25;2;5;0;46;0;0;12;10;6
2015;257,00;192;18;3;12;1;166;18;3;12;1;2;0;0;0;0;0;0;0
2015;494,00;45;0;0;5;0;45;0;0;3;0;1;0;0;0;0;0;0;0
2015;681,00;140;0;0;8;0;115;0;0;8;0;2;0;37;0;0;0;0;0
2015;286,00;118;10;2;11;1;95;4;2;10;1;3;0;0;0;0;0;0;0
2015;255,00;83;12;1;7;1;83;12;1;7;1;3;0;9;0;0;11;3;0
2015;79,00;50;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0
2015;81,00;76;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0
2015;688,00;315;6;2;8;0;274;6;2;7;0;3;0;18;0;0;0;6;1
2015;531,00;271;7;2;8;0;232;7;2;8;0;6;2;23;0;0;0;8;0
2015;514,00;56;0;1;3;0;38;0;1;3;0;3;0;2;0;0;0;14;0
2015;499,00;230;0;0;8;0;105;0;0;7;0;5;0;0;0;0;0;0;0
2015;532,00;252;4;2;11;0;242;4;2;11;0;7;1;17;0;0;15;;
2015;190,00;183;0;0;0;0;140;0;0;0;0;3;0;0;0;0;0;0;0
2015;598,00;113;4;1;3;0;82;4;1;3;0;5;0;8;0;0;0;6;0
2015;260,00;300;10;6;21;1;216;8;6;21;1;5;0;0;0;0;0;0;0
2015;838,00;11;0;0;1;0;11;0;0;1;0;1;0;0;0;0;0;0;0
2015;839,00;96;2;1;4;0;30;0;0;4;0;1;0;16;0;0;0;0;0
2015;851,00;7;0;0;2;0;7;0;0;2;0;0;0;0;0;0;2;0;0
2015;852,00;301;4;5;14;1;301;4;5;14;1;3;5;15;1;0;0;30;0
2015;988,00;125;0;0;0;0;125;0;0;0;0;1;0;12;20;0;0;0;0
2015;1056,00;348;7;2;12;1;227;7;2;12;1;4;4;24;0;0;5;0;0
2015;1044,00;80;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0
2015;1114,00;96;0;0;7;0;86;0;0;7;0;3;1;6;0;0;6;0;0
2015;644,00;640;17;6;19;0;587;17;6;19;0;9;2;26;26;0;23;0;2
2015;752,00;777;8;2;17;2;686;8;2;17;2;16;8;34;30;0;0;0;0
2015;238,00;80;0;0;10;0;80;0;0;10;0;3;0;5;0;0;18;0;10
2015;325,00;240;0;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0
2015;622,00;119;3;2;4;0;103;3;2;3;0;2;0;2;0;0;0;0;0
2015;879,00;92;0;0;4;0;92;0;0;4;0;1;0;0;0;0;0;0;0
2015;906,00;95;4;1;4;1;95;4;1;4;1;1;0;6;0;0;;0;0
2015;370,00;251;0;0;0;0;185;0;0;0;0;2;0;0;0;0;0;0;0
2015;418,00;44;0;0;3;0;44;0;0;3;0;2;0;0;0;0;0;0;0
2015;574,00;23;0;0;2;0;23;0;0;2;0;2;0;0;0;0;0;0;0
2015;399,00;70;0;0;5;0;70;0;0;5;0;1;0;2;0;0;2;2;1
2015;195,00;42;0;0;3;0;40;0;0;3;0;1;0;0;0;0;0;0;0
2015;783,00;683;15;5;18;1;679;15;5;18;1;10;20;51;4;0;36;14;5
2015;263,00;74;0;0;6;0;60;0;0;6;0;1;0;11;0;0;0;10;0
2015;194,00;48;0;0;3;0;30;0;0;2;0;1;0;0;0;0;0;0;0
2015;785,00;910;30;8;33;2;874;30;8;33;2;11;15;92;10;0;21;0;0
2015;780,00;128;0;0;6;0;107;0;0;6;0;2;5;15;0;0;15;0;1
2015;782,00;394;0;0;15;1;364;0;0;15;1;8;4;32;10;0;38;0;0
2015;369,00;179;0;0;0;0;129;0;0;0;0;1;0;0;0;0;0;0;0
2015;84,00;35;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0
2015;713,00;100;0;0;5;0;94;0;0;5;0;4;0;0;0;0;0;11;0
2015;941,00;24;0;0;0;0;24;0;0;0;0;0;0;0;3;0;0;0;0
2015;1091,00;377;0;0;0;0;377;0;0;0;0;0;0;0;440;0;0;0;0
2015;1045,00;110;3;2;7;1;65;3;1;4;1;2;0;1;0;0;9;0;0
2015;1086,00;157;4;2;11;1;155;3;2;8;1;3;0;11;0;0;0;18;0
2015;937,00;600;4;4;14;0;445;4;4;14;0;13;0;27;8;0;;34;0
2015;1004,00;44;3;1;3;0;44;3;1;3;0;0;0;1;0;0;0;0;0
2015;737,00;808;7;3;18;1;759;7;3;17;1;8;4;16;25;0;17;0;0
2015;765,00;1290;29;3;36;2;1156;29;3;35;2;24;4;64;0;0;0;0;5
2015;329,00;260;0;0;7;0;227;0;0;5;0;3;5;6;0;0;19;0;0
2015;87,00;172;0;0;0;0;175;0;0;0;0;0;0;0;0;0;0;0;0
2015;527,00;151;0;0;8;0;139;0;0;6;0;2;0;0;0;18;0;19;0
2015;562,00;147;0;0;7;1;107;0;0;7;1;3;0;0;0;0;0;0;0
2015;251,00;90;2;3;5;1;90;2;3;5;1;3;0;0;0;0;0;0;0
2015;129,00;280;0;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0
2015;154,00;184;0;0;0;0;152;0;0;0;0;1;0;0;0;25;0;0;0
2015;516,00;113;4;1;8;1;113;4;1;8;1;2;0;7;0;0;0;0;0
2015;184,00;32;0;0;4;;32;0;0;4;0;1;0;0;0;0;0;0;0
2015;652,00;200;0;0;5;0;116;0;0;5;0;3;0;0;0;0;0;0;0
2015;637,00;122;4;2;5;0;113;4;2;2;0;5;0;12;0;0;0;6;0
2015;88,00;43;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0
2015;907,00;39;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0
2015;970,00;50;0;0;0;0;50;0;0;0;0;0;0;0;50;0;0;0;0
2015;1019,00;32;0;0;2;0;17;0;0;2;0;2;0;0;0;0;0;0;0
2015;1016,00;68;2;2;5;1;68;2;2;5;1;1;0;0;0;0;0;0;0
2015;1047,00;252;10;3;7;0;178;10;3;6;0;3;0;27;0;0;;20;0
2015;635,00;168;12;2;4;0;165;12;2;4;0;5;0;4;2;0;0;0;0
