"año";"NCODI";"camas instaladas";"incubadoras_instalada";"paritorios_instalada";"quirofanos_instalada";"salasHemo_instalada";"camas_funcionamiento";"incubadoras_funcionamiento";"paritorios_funcionamiento";"quirofanos_funcionamiento";"salasHemo_funcionamiento";"salas_rx_Hospital";"salas_rx_CEP";"puesto_HDia_medico";"puesto_HDia_psiquiatrico";"puesto_HDia_geriatrico";"integradasPuestos_HDia_CMA";"propiasPuestos_HDia_CMA";"propiasQuirofanos_HDia_CMA"
2011;1015,00;"501 - 1000 camas";18;8;25;2;591;18;8;25;2;22;0;69;0;0;43;0;0
2011;51,00;"Menos de 200 camas";0;0;0;0;50;0;0;0;0;0;0;0;1;0;0;0;0
2011;441,00;"Menos de 200 camas";0;0;7;0;193;0;0;7;0;3;0;0;0;0;0;0;0
2011;327,00;"Menos de 200 camas";0;0;0;0;195;0;0;0;0;0;0;0;0;38;0;0;0
2011;690,00;"200 - 500 camas";7;2;15;2;300;7;2;15;2;8;0;15;0;0;2;0;0
2011;262,00;"Menos de 200 camas";2;2;7;0;90;2;2;7;0;2;0;3;0;0;0;7;0
2011;403,00;"Menos de 200 camas";0;0;3;0;13;0;0;3;0;1;0;0;0;0;0;0;0
2011;312,00;"Menos de 200 camas";0;0;0;0;148;0;0;0;0;0;0;0;15;0;0;0;0
2011;589,00;"Menos de 200 camas";2;1;4;0;97;2;1;4;0;6;0;6;0;1;6;0;0
2011;665,00;"Menos de 200 camas";3;2;4;0;174;3;2;4;0;4;0;3;0;0;0;0;0
2011;334,00;"Menos de 200 camas";0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0
2011;1075,00;"Más de 1.000 camas";26;4;30;1;1097;26;4;30;1;8;6;59;119;0;12;8;0
2011;751,00;"501 - 1000 camas";12;3;22;1;866;12;3;21;1;11;3;79;20;0;0;26;4
2011;186,00;"Menos de 200 camas";1;0;3;1;49;1;0;3;1;3;0;0;0;0;0;0;0
2011;646,00;"Menos de 200 camas";2;1;2;0;101;2;1;2;0;2;0;10;0;0;2;1;2
2011;536,00;"Menos de 200 camas";1;1;3;0;79;1;1;3;0;5;0;0;0;0;3;1;1
2011;242,00;"Menos de 200 camas";2;1;2;0;49;0;1;2;0;2;0;0;0;0;0;0;0
2011;490,00;"200 - 500 camas";0;0;5;0;154;0;0;4;0;2;0;0;0;15;0;16;0
2011;500,00;"200 - 500 camas";2;2;5;1;126;2;2;5;1;4;0;9;0;0;0;0;0
2011;206,00;"Menos de 200 camas";0;0;3;0;48;0;0;3;0;1;0;0;0;0;0;0;0
2011;58,00;"Menos de 200 camas";0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0
2011;572,00;"200 - 500 camas";7;4;11;0;355;7;4;10;0;10;0;17;50;0;12;0;0
2011;180,00;"Menos de 200 camas";0;0;2;0;83;0;0;2;0;1;0;0;0;0;0;0;0
2011;549,00;"Menos de 200 camas";4;2;3;0;103;4;2;3;0;6;0;2;0;0;0;0;0
2011;582,00;"Menos de 200 camas";3;3;3;1;111;3;3;3;1;3;0;4;0;0;2;0;0
2011;743,00;"200 - 500 camas";15;2;14;1;455;15;2;12;0;13;3;38;0;0;20;0;0
2011;795,00;"Menos de 200 camas";0;0;5;0;110;0;0;5;0;1;0;0;0;0;0;0;0
2011;269,00;"Menos de 200 camas";0;0;3;0;24;0;0;3;0;1;0;0;0;0;0;0;0
2011;634,00;"200 - 500 camas";0;0;6;0;207;0;0;6;0;3;0;6;0;0;6;0;0
2011;1,00;"Menos de 200 camas";2;1;4;0;46;2;1;4;0;0;0;0;0;0;0;0;0
2011;717,00;"200 - 500 camas";8;2;5;0;201;8;2;4;0;4;0;7;15;0;8;0;0
2011;373,00;"Menos de 200 camas";0;0;0;0;138;0;0;0;0;1;0;0;0;0;0;0;0
2011;535,00;"Menos de 200 camas";2;2;5;0;150;2;2;5;0;5;2;3;20;0;0;15;0
2011;824,00;"Más de 1.000 camas";17;4;30;2;1100;17;4;25;2;50;7;113;12;0;27;8;0
2011;888,00;"Menos de 200 camas";2;1;3;0;90;2;1;3;0;3;0;0;0;0;0;0;0
2011;902,00;"Menos de 200 camas";0;0;1;0;19;0;0;1;0;1;0;0;0;0;0;0;0
2011;968,00;"Menos de 200 camas";0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0
2011;346,00;"200 - 500 camas";0;0;0;0;284;0;0;0;0;0;0;0;0;0;0;0;0
2011;27,00;"Menos de 200 camas";0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0
2011;165,00;"Menos de 200 camas";0;1;2;0;44;0;1;2;0;1;0;1;0;0;0;0;0
2011;956,00;"200 - 500 camas";12;2;12;0;478;9;2;9;0;10;0;16;10;0;0;24;0
2011;413,00;"Menos de 200 camas";0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0
2011;149,00;"Menos de 200 camas";0;0;3;0;66;0;0;3;0;1;0;0;0;0;16;0;0
2011;612,00;"Menos de 200 camas";1;3;7;1;186;1;3;7;1;9;0;0;0;0;0;0;0
2011;559,00;"Menos de 200 camas";0;0;4;0;92;0;0;4;0;3;0;0;0;0;0;0;0
2011;7,00;"Menos de 200 camas";0;0;5;0;113;0;0;5;0;1;0;0;0;0;0;0;0
2011;283,00;"Menos de 200 camas";0;0;8;1;167;0;0;8;1;6;0;0;0;0;0;0;0
2011;37,00;"Menos de 200 camas";0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0
2011;153,00;"Menos de 200 camas";0;0;5;0;177;0;0;5;0;7;0;0;0;0;0;0;0
2011;547,00;"200 - 500 camas";4;5;9;0;230;4;5;6;0;8;0;18;0;0;1;2;1
2011;397,00;"Menos de 200 camas";0;0;0;0;80;0;0;0;0;2;0;0;0;18;0;0;0
2011;556,00;"Menos de 200 camas";6;4;4;0;120;6;4;4;0;4;0;7;0;0;0;0;0
2011;42,00;"Menos de 200 camas";0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0
2011;31,00;"200 - 500 camas";0;0;0;0;241;0;0;0;0;0;0;0;0;40;0;0;0
2011;740,00;"501 - 1000 camas";40;8;26;1;816;40;8;22;1;14;4;38;45;0;32;0;0
2011;217,00;"Menos de 200 camas";0;0;3;0;62;0;0;3;0;1;0;0;0;0;0;0;0
2011;863,00;"Menos de 200 camas";2;1;3;0;26;1;1;2;0;1;0;0;0;0;0;0;0
2011;889,00;"501 - 1000 camas";0;0;22;3;744;0;0;14;3;14;8;64;0;0;0;23;4
2011;984,00;"Menos de 200 camas";0;0;5;0;139;0;0;5;0;3;0;0;0;0;0;0;0
2011;34,00;"Menos de 200 camas";0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0
2011;791,00;"Menos de 200 camas";2;1;5;0;120;0;1;5;0;3;0;0;0;0;0;0;0
2011;181,00;"Menos de 200 camas";0;0;0;0;78;0;0;0;0;1;0;0;0;0;0;0;0
2011;430,00;"Menos de 200 camas";0;0;1;0;14;0;0;1;0;1;0;0;0;0;0;0;0
2011;715,00;"501 - 1000 camas";0;2;12;1;443;0;2;12;1;12;0;13;0;0;0;0;0
2011;521,00;"Menos de 200 camas";0;0;3;0;72;0;0;3;0;4;0;0;0;0;0;0;0
2011;524,00;"Menos de 200 camas";2;1;9;1;192;2;1;9;1;2;0;5;0;0;0;6;2
2011;432,00;"Menos de 200 camas";0;0;2;0;18;0;0;2;0;1;0;0;0;0;0;0;0
2011;19,00;"Menos de 200 camas";3;1;2;0;24;3;1;2;0;0;0;0;0;0;0;0;0
2011;25,00;"Menos de 200 camas";0;0;0;0;47;0;0;0;0;0;0;0;0;0;0;0;0
2011;26,00;"Menos de 200 camas";0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0
2011;890,00;"501 - 1000 camas";18;2;17;1;572;18;2;17;1;21;4;48;20;0;0;15;0
2011;904,00;"Menos de 200 camas";0;1;3;0;92;0;1;3;0;3;0;2;0;0;0;0;0
2011;957,00;"Más de 1.000 camas";21;3;34;4;1200;21;3;34;4;22;4;82;20;0;22;30;2
2011;939,00;"501 - 1000 camas";32;3;26;2;970;32;3;26;2;19;1;20;15;0;0;37;5
2011;236,00;"Menos de 200 camas";0;1;5;0;99;0;1;5;0;0;0;15;0;0;15;0;0
2011;735,00;"501 - 1000 camas";38;3;22;1;794;38;3;22;1;8;6;62;45;0;0;10;2
2011;146,00;"200 - 500 camas";0;0;0;0;267;0;0;0;0;1;0;0;0;0;0;0;0
2011;363,00;"Menos de 200 camas";0;0;5;0;167;0;0;5;0;2;0;0;1;0;1;0;0
2011;187,00;"Menos de 200 camas";0;0;4;0;188;0;0;4;0;2;0;0;0;0;0;0;0
2011;265,00;"Menos de 200 camas";0;0;2;0;72;0;0;2;0;5;0;0;0;0;0;0;0
2011;295,00;"Menos de 200 camas";0;0;5;0;16;0;0;4;0;2;0;0;0;0;0;0;0
2011;496,00;"200 - 500 camas";4;2;5;1;162;2;2;3;1;3;0;0;0;0;0;0;0
2011;77,00;"Menos de 200 camas";0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0
2011;391,00;"Menos de 200 camas";0;0;2;0;32;0;0;2;0;1;0;0;0;0;0;0;0
2011;240,00;"Menos de 200 camas";1;1;4;1;162;1;1;4;1;1;0;0;0;0;0;0;0
2011;448,00;"Menos de 200 camas";0;1;2;0;38;0;1;2;0;1;0;0;0;0;0;0;0
2011;151,00;"Menos de 200 camas";0;0;0;0;142;0;0;0;0;1;0;0;0;0;0;0;0
2011;425,00;"Menos de 200 camas";3;1;2;0;22;0;1;2;0;1;0;0;0;0;0;0;0
2011;300,00;"Menos de 200 camas";0;0;2;0;49;0;0;2;0;2;0;0;0;0;0;0;0
2011;339,00;"Menos de 200 camas";1;1;5;1;49;0;1;5;1;3;0;0;0;0;0;0;0
2011;826,00;"Menos de 200 camas";0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0
2011;874,00;"Menos de 200 camas";3;2;5;0;198;3;2;5;0;6;1;2;0;0;0;0;0
2011;905,00;"501 - 1000 camas";18;4;20;2;733;18;4;16;2;7;3;42;55;0;16;0;4
2011;736,00;"501 - 1000 camas";22;3;31;2;844;22;3;23;2;13;0;39;40;0;46;0;0
2011;459,00;"Menos de 200 camas";0;0;2;0;30;0;0;2;0;1;0;0;0;0;0;0;0
2011;320,00;"Menos de 200 camas";0;0;3;0;127;0;0;3;0;1;0;0;0;1;0;8;3
2011;45,00;"200 - 500 camas";0;0;0;0;391;0;0;0;0;0;0;0;140;57;0;0;0
2011;292,00;"Menos de 200 camas";0;0;0;0;72;0;0;0;0;0;0;0;30;0;0;0;0
2011;618,00;"Menos de 200 camas";2;1;4;0;111;2;1;4;0;6;1;12;0;0;20;0;0
2011;463,00;"200 - 500 camas";0;2;10;0;237;0;0;7;0;6;3;39;15;0;22;0;0
2011;891,00;"Menos de 200 camas";0;3;7;0;93;0;3;7;0;3;0;0;0;0;0;0;0
2011;958,00;"200 - 500 camas";10;2;9;0;344;10;2;9;0;10;0;22;0;10;6;0;0
2011;244,00;"Menos de 200 camas";1;1;2;0;50;1;1;2;0;0;0;0;0;0;0;0;0
2011;28,00;"Menos de 200 camas";0;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0
2011;444,00;"Menos de 200 camas";0;0;5;0;41;0;0;5;0;3;0;2;0;0;4;0;0
2011;479,00;"Menos de 200 camas";0;0;2;0;46;0;0;2;0;1;0;0;0;0;0;36;2
2011;285,00;"Menos de 200 camas";2;2;4;1;91;2;2;4;1;2;0;7;0;0;0;0;0
2011;253,00;"Menos de 200 camas";10;5;10;1;113;10;5;10;1;3;0;0;0;0;2;10;3
2011;481,00;"Menos de 200 camas";3;2;4;1;53;3;2;4;1;3;0;3;0;0;0;0;4
2011;540,00;"Menos de 200 camas";5;3;8;1;130;5;3;8;1;5;0;0;0;0;0;0;1
2011;332,00;"Menos de 200 camas";0;0;2;0;9;0;0;2;0;0;0;0;0;0;0;0;0
2011;41,00;"Menos de 200 camas";0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0
2011;510,00;"Menos de 200 camas";0;0;5;0;42;0;0;5;0;4;0;1;0;0;1;1;1
2011;305,00;"Menos de 200 camas";0;0;2;0;12;0;0;0;0;1;0;2;0;0;0;0;0
2011;708,00;"Menos de 200 camas";8;2;7;0;184;8;2;7;0;6;0;14;0;0;20;0;0
2011;755,00;"Más de 1.000 camas";58;4;51;3;1210;55;4;50;3;28;6;145;0;0;0;201;10
2011;750,00;"501 - 1000 camas";26;3;25;3;809;26;3;24;2;11;5;29;20;0;0;0;0
2011;696,00;"501 - 1000 camas";18;2;15;1;527;18;2;15;1;9;6;16;0;0;3;22;4
2011;434,00;"Menos de 200 camas";3;1;2;0;29;3;1;2;0;3;0;2;0;0;36;0;0
2011;421,00;"Menos de 200 camas";0;0;4;0;102;0;0;3;0;3;0;0;0;0;0;0;0
2011;827,00;"Menos de 200 camas";0;0;0;0;182;0;0;0;0;1;0;0;0;0;0;0;0
2011;933,00;"Menos de 200 camas";0;0;8;0;188;0;0;7;0;7;0;2;0;0;38;38;2
2011;1030,00;"Menos de 200 camas";7;5;18;1;96;7;2;10;1;1;0;5;0;0;0;0;0
2011;1003,00;"Menos de 200 camas";0;0;2;0;16;0;0;2;0;1;0;4;0;0;0;6;2
2011;1050,00;"Menos de 200 camas";0;0;1;0;8;0;0;1;0;3;0;6;0;0;0;2;1
2011;1043,00;"Menos de 200 camas";8;5;8;0;84;8;5;8;0;1;0;0;0;0;0;6;0
2011;934,00;"200 - 500 camas";6;4;7;0;319;5;4;6;0;7;0;15;0;0;0;12;0
2011;629,00;"200 - 500 camas";15;2;12;1;311;15;2;8;1;6;0;15;7;0;7;15;3
2011;21,00;"Menos de 200 camas";0;0;0;0;154;0;0;0;0;0;0;0;0;45;0;0;0
2011;615,00;"Menos de 200 camas";2;2;6;0;181;2;2;6;0;0;0;0;0;0;0;0;0
2011;626,00;"Menos de 200 camas";1;1;5;0;52;1;1;5;0;3;0;0;0;0;0;0;0
2011;417,00;"Menos de 200 camas";0;0;2;0;24;0;0;2;0;2;0;4;0;0;0;0;0
2011;597,00;"Menos de 200 camas";4;1;3;0;104;4;1;3;0;3;0;0;0;10;0;0;0
2011;539,00;"200 - 500 camas";9;7;10;0;313;9;7;6;0;20;0;68;0;20;0;22;0
2011;343,00;"Menos de 200 camas";1;1;3;0;47;1;1;3;0;4;0;0;0;0;0;0;0
2011;135,00;"200 - 500 camas";0;0;0;0;336;0;0;0;0;0;0;0;0;0;0;0;0
2011;158,00;"501 - 1000 camas";0;0;0;0;693;0;0;0;0;1;0;0;24;20;0;0;0
2011;775,00;"200 - 500 camas";6;6;6;0;166;6;6;6;0;4;0;15;0;0;0;4;1
2011;177,00;"200 - 500 camas";0;0;0;0;250;0;0;0;0;1;0;0;0;40;0;0;0
2011;578,00;"Menos de 200 camas";2;1;3;0;38;2;1;3;0;2;0;0;0;0;0;0;0
2011;416,00;"Menos de 200 camas";0;0;1;0;112;0;0;1;0;1;0;0;0;20;0;0;0
2011;561,00;"Menos de 200 camas";2;1;3;0;150;2;1;3;0;4;0;8;0;34;0;12;1
2011;828,00;"Menos de 200 camas";0;0;0;0;85;0;0;0;0;0;0;0;0;25;0;0;0
2011;860,00;"Menos de 200 camas";3;1;3;1;44;3;1;3;1;3;0;0;0;20;0;0;0
2011;935,00;"Menos de 200 camas";0;0;0;0;70;0;0;0;0;0;0;0;0;20;0;0;0
2011;936,00;"Menos de 200 camas";0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0
2011;986,00;"Menos de 200 camas";0;0;0;0;45;0;0;0;0;0;0;0;15;0;0;0;0
2011;987,00;"Menos de 200 camas";2;2;4;0;99;0;2;4;0;5;0;0;0;0;0;0;0
2011;1021,00;"Menos de 200 camas";0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0
2011;658,00;"200 - 500 camas";4;2;5;0;211;4;2;5;0;3;0;1;0;0;0;7;0
2011;353,00;"Menos de 200 camas";0;0;0;0;46;0;0;0;0;2;0;0;0;15;0;0;0
2011;323,00;"Menos de 200 camas";0;0;0;0;170;0;0;0;0;0;0;0;20;0;0;0;0
2011;620,00;"Menos de 200 camas";3;2;3;0;123;3;2;3;0;3;0;0;0;0;0;0;0
2011;384,00;"200 - 500 camas";0;0;1;0;199;0;0;1;0;1;0;3;0;0;0;0;0
2011;484,00;"Menos de 200 camas";0;0;3;0;127;0;0;3;0;1;0;3;25;0;0;0;0
2011;554,00;"200 - 500 camas";12;2;9;1;324;12;2;9;1;9;0;16;15;0;0;0;0
2011;209,00;"Menos de 200 camas";0;0;2;0;18;0;0;2;0;2;0;0;0;0;0;0;0
2011;707,00;"501 - 1000 camas";39;3;17;2;801;39;3;17;2;7;6;29;0;12;0;0;0
2011;395,00;"Menos de 200 camas";0;0;1;0;10;0;0;1;0;1;0;0;0;0;0;0;0
2011;969,00;"Menos de 200 camas";0;0;4;0;57;0;0;4;0;2;0;5;0;0;0;0;0
2011;1052,00;"Menos de 200 camas";0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
2011;739,00;"Más de 1.000 camas";54;8;41;3;985;54;8;41;3;46;4;80;0;0;0;53;0
2011;613,00;"501 - 1000 camas";6;2;18;1;515;6;2;18;1;9;5;19;0;0;0;18;3
2011;593,00;"200 - 500 camas";0;0;10;0;287;0;0;10;0;6;4;17;0;0;18;0;0
2011;704,00;"501 - 1000 camas";22;3;16;1;555;22;3;16;1;9;4;41;0;0;24;0;0
2011;493,00;"Menos de 200 camas";0;0;6;0;33;0;0;6;0;2;0;0;0;0;0;30;0
2011;686,00;"501 - 1000 camas";8;1;26;2;484;8;1;26;2;5;0;46;0;0;12;10;3
2011;257,00;"Menos de 200 camas";12;3;12;1;184;12;3;12;1;2;0;0;0;0;0;0;0
2011;494,00;"Menos de 200 camas";0;0;7;0;52;0;0;4;0;1;0;0;0;0;0;0;0
2011;681,00;"Menos de 200 camas";0;0;8;0;121;0;0;8;0;2;0;33;0;0;0;0;0
2011;286,00;"Menos de 200 camas";10;2;11;1;156;6;2;11;1;3;0;0;0;0;0;0;0
2011;255,00;"Menos de 200 camas";2;1;7;1;73;2;1;7;1;3;0;9;0;0;11;3;0
2011;79,00;"Menos de 200 camas";0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0
2011;81,00;"Menos de 200 camas";0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0
2011;688,00;"200 - 500 camas";6;2;6;0;236;6;2;6;0;6;1;11;0;1;0;6;1
2011;531,00;"200 - 500 camas";7;2;8;0;233;7;2;8;0;6;2;23;0;0;0;8;1
2011;514,00;"Menos de 200 camas";0;1;3;0;47;0;1;3;0;3;0;2;0;0;0;8;0
2011;499,00;"200 - 500 camas";0;0;8;0;111;0;0;5;0;5;0;0;0;0;0;0;0
2011;532,00;"200 - 500 camas";4;2;11;0;242;4;2;11;0;7;1;15;0;0;0;23;1
2011;190,00;"Menos de 200 camas";0;0;0;0;158;0;0;0;0;2;0;0;0;0;0;0;0
2011;598,00;"Menos de 200 camas";4;1;3;0;83;4;1;3;0;5;0;8;0;0;6;0;0
2011;260,00;"200 - 500 camas";15;5;21;1;233;15;5;21;1;4;0;0;0;0;0;0;0
2011;838,00;"Menos de 200 camas";0;0;1;0;11;0;0;1;0;1;0;0;0;0;0;0;0
2011;839,00;"Menos de 200 camas";2;1;4;0;57;0;1;4;0;1;0;16;0;0;0;0;0
2011;851,00;"Menos de 200 camas";0;0;2;0;7;0;0;2;0;0;0;0;0;0;2;0;0
2011;852,00;"200 - 500 camas";4;5;14;1;301;4;5;14;1;10;4;15;1;0;0;30;3
2011;988,00;"Menos de 200 camas";0;0;0;0;125;0;0;0;0;1;0;20;20;0;0;0;0
2011;1056,00;"200 - 500 camas";7;2;10;1;230;7;2;10;1;4;4;24;0;0;5;0;0
2011;1044,00;"Menos de 200 camas";0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0
2011;644,00;"501 - 1000 camas";10;6;19;0;622;10;6;19;0;8;2;27;0;0;23;0;2
2011;752,00;"501 - 1000 camas";8;2;19;2;713;8;2;19;2;16;8;31;30;0;0;0;0
2011;238,00;"Menos de 200 camas";3;1;8;0;80;3;1;8;0;3;0;5;0;0;18;1;8
2011;325,00;"Menos de 200 camas";0;0;0;0;182;0;0;0;0;0;0;0;0;0;0;0;0
2011;622,00;"Menos de 200 camas";3;2;4;0;113;3;2;2;0;3;0;2;0;0;6;0;0
2011;879,00;"Menos de 200 camas";2;1;4;0;92;2;1;4;0;1;0;0;0;0;0;0;0
2011;906,00;"Menos de 200 camas";4;1;4;1;95;4;1;4;1;1;0;6;0;0;0;0;0
2011;370,00;"200 - 500 camas";0;0;0;0;190;0;0;0;0;2;0;0;0;0;0;0;0
2011;418,00;"Menos de 200 camas";0;0;3;0;44;0;0;3;0;2;0;0;0;0;0;0;0
2011;574,00;"Menos de 200 camas";0;0;2;0;23;0;0;2;0;2;0;0;0;0;0;0;0
2011;399,00;"Menos de 200 camas";0;0;5;0;77;0;0;5;0;1;0;2;0;0;2;2;1
2011;195,00;"Menos de 200 camas";0;0;3;0;40;0;0;3;0;1;0;0;0;0;0;0;0
2011;783,00;"501 - 1000 camas";12;3;15;1;682;12;3;15;1;10;20;30;1;0;1;17;1
2011;188,00;"Menos de 200 camas";0;2;6;1;129;0;2;6;1;5;0;14;0;0;5;5;1
2011;263,00;"Menos de 200 camas";1;2;4;0;78;1;2;4;0;1;0;11;0;0;1;0;1
2011;194,00;"Menos de 200 camas";0;0;3;0;30;0;0;2;0;1;0;0;0;0;0;0;0
2011;214,00;"Menos de 200 camas";0;0;1;0;29;0;0;1;0;1;0;0;0;0;0;0;1
2011;785,00;"501 - 1000 camas";27;8;33;1;889;27;8;33;1;21;9;101;10;0;21;0;1
2011;780,00;"Menos de 200 camas";0;0;6;0;104;0;0;6;0;2;2;15;0;0;15;0;1
2011;83,00;"Menos de 200 camas";0;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0
2011;782,00;"200 - 500 camas";0;0;13;1;371;0;0;13;1;3;7;1;1;0;1;0;1
2011;369,00;"Menos de 200 camas";0;0;0;0;149;0;0;0;0;1;0;0;0;0;0;0;0
2011;84,00;"Menos de 200 camas";0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0
2011;713,00;"Menos de 200 camas";0;0;4;1;94;0;0;4;0;4;0;0;0;0;0;11;2
2011;85,00;"Menos de 200 camas";0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0
2011;86,00;"Menos de 200 camas";0;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0
2011;941,00;"Menos de 200 camas";0;0;0;0;24;0;0;0;0;0;0;3;0;0;0;0;0
2011;1045,00;"Menos de 200 camas";6;2;11;1;110;6;1;11;1;2;0;1;0;0;1;6;1
2011;937,00;"501 - 1000 camas";4;3;14;0;504;4;3;10;0;13;0;27;8;0;0;34;0
2011;1004,00;"Menos de 200 camas";3;1;3;0;44;3;1;2;0;0;0;1;0;0;0;0;0
2011;737,00;"501 - 1000 camas";8;3;18;1;757;8;3;15;1;8;4;14;25;0;14;0;0
2011;765,00;"Más de 1.000 camas";29;3;35;2;1157;29;3;32;2;19;9;54;0;0;0;0;0
2011;329,00;"200 - 500 camas";0;0;7;0;227;0;0;6;0;3;5;6;12;0;12;0;0
2011;87,00;"200 - 500 camas";0;0;0;0;204;0;0;0;0;0;0;0;0;0;0;0;0
2011;527,00;"Menos de 200 camas";0;0;8;0;143;0;0;8;0;2;0;0;0;24;0;0;0
2011;562,00;"Menos de 200 camas";0;0;7;1;139;0;0;7;1;3;0;0;0;0;0;0;0
2011;251,00;"Menos de 200 camas";2;3;5;1;90;2;3;5;1;3;0;0;0;0;0;0;0
2011;129,00;"200 - 500 camas";0;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0
2011;154,00;"Menos de 200 camas";0;0;0;0;168;0;0;0;0;1;0;0;0;25;0;0;0
2011;516,00;"Menos de 200 camas";4;1;8;1;113;4;1;8;1;2;0;7;0;0;0;0;0
2011;184,00;"Menos de 200 camas";2;1;4;0;42;2;1;4;0;1;0;0;0;0;0;0;0
2011;652,00;"200 - 500 camas";0;0;5;0;116;0;0;5;0;3;0;0;0;0;0;0;0
2011;637,00;"Menos de 200 camas";2;2;5;0;122;2;2;2;0;4;0;12;0;0;0;0;0
2011;88,00;"Menos de 200 camas";0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0
2011;907,00;"Menos de 200 camas";0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0
2011;970,00;"Menos de 200 camas";0;0;0;0;43;0;0;0;0;0;0;0;50;0;0;0;0
2011;1019,00;"Menos de 200 camas";0;0;2;0;17;0;0;2;0;2;0;0;0;0;0;0;0
2011;1016,00;"Menos de 200 camas";2;2;5;1;68;2;2;5;1;1;0;0;0;0;0;0;0
2011;1047,00;"200 - 500 camas";10;3;7;0;179;10;3;4;0;3;0;10;0;1;0;10;0
2011;635,00;"Menos de 200 camas";12;2;4;0;166;12;2;4;0;5;0;4;2;0;0;0;0
